Method,Planner,Map ID,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock
Oxford,Primitive,0,10,10,20,20,2,34.1,858,6,7.816666666666667,0,1,0,0,0
Oxford,Primitive,1,10,10,20,20,2,38.7,953,6,8.866666666666667,1,0,0,0,0
Oxford,Primitive,2,10,10,20,20,2,35.6,932,3,6.6000000000000005,1,0,0,0,0
Oxford,Primitive,3,10,10,20,20,2,37.9,963,2,6.6,1,0,0,0,0
Oxford,Primitive,4,10,10,20,20,2,37.6,977,5,5.7,1,0,0,0,0
Oxford,Primitive,5,10,10,20,20,2,22.4,603,2,6.6,0,0,1,0,0
Oxford,Primitive,6,10,10,20,20,2,37.5,981,5,8.02,1,0,0,0,0
Oxford,Primitive,7,10,10,20,20,2,2.1,105,1,2.1,0,0,1,0,0
Oxford,Primitive,8,10,10,20,20,2,14.9,423,3,5.533333333333334,0,0,0,0,1
Oxford,Primitive,9,10,10,20,20,2,36.2,988,5,8.760000000000002,1,0,0,0,0
Oxford,Primitive,10,10,10,20,20,2,17.2,477,2,9.05,0,0,0,0,1
Oxford,Primitive,11,10,10,20,20,2,14.5,392,4,8.85,0,0,1,0,0
Oxford,Primitive,12,10,10,20,20,2,5.4,164,2,2.75,0,0,0,0,1
Oxford,Primitive,13,10,10,20,20,2,38.1,967,5,9.22,1,0,0,0,0
Oxford,Primitive,14,10,10,20,20,2,9.2,298,3,6.6000000000000005,0,0,1,0,0
Oxford,Primitive,15,10,10,20,20,2,38.0,978,3,12.533333333333331,1,0,0,0,0
Oxford,Primitive,16,10,10,20,20,2,9.8,308,3,3.233333333333333,0,0,1,0,0
Oxford,Primitive,17,10,10,20,20,2,27.9,699,2,4.8,0,1,0,0,0
Oxford,Primitive,18,10,10,20,20,2,26.4,682,7,5.828571428571429,0,0,1,0,0
Oxford,Primitive,19,10,10,20,20,2,37.8,943,5,7.52,1,0,0,0,0
Oxford,Primitive,20,10,10,20,20,2,37.3,944,4,7.2,1,0,0,0,0
