Method,Planner,Number of agents,Number of pillars,Agent speed,Drone speed,Steps,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision
Owl,Primitive,5,0,60,20,58,186,2,13.0,0,0,1
Owl,Primitive,5,0,60,20,253,559,6,16.6,1,0,0
Owl,Primitive,5,0,60,20,217,344,2,14.428571428571429,1,0,0
Owl,Primitive,5,0,60,20,360,305,1,1.0,1,0,0
Owl,Primitive,5,0,60,20,199,398,0,1.0,1,0,0
Owl,Primitive,5,0,60,20,236,442,0,1.0,1,0,0
Owl,Primitive,5,0,60,20,200,364,3,10.666666666666666,1,0,0
Owl,Primitive,5,0,60,20,139,253,0,0.0,1,0,0
Owl,Primitive,5,0,60,20,217,253,0,0.0,1,0,0
Owl,Primitive,5,0,60,20,254,350,5,8.0,0,0,1
Owl,Primitive,5,0,60,20,241,577,6,13.666666666666666,1,0,0
Owl,Primitive,5,0,60,20,244,484,3,12.444444444444445,0,0,1
Owl,Primitive,5,0,60,20,243,574,1,2.0,1,0,0
Owl,Primitive,5,0,60,20,239,302,3,6.0,1,0,0
Owl,Primitive,5,0,60,20,49,57,1,7.5,0,0,1
Owl,Primitive,5,0,60,20,132,253,0,0.0,1,0,0
Owl,Primitive,5,0,60,20,158,332,4,16.5,1,0,0
Owl,Primitive,5,0,60,20,254,651,4,9.25,1,0,0
Owl,Primitive,5,0,60,20,246,448,4,10.88888888888889,1,0,0
Owl,Primitive,5,0,60,20,169,375,1,9.9,0,0,1
Owl,Primitive,5,0,60,20,330,529,4,14.75,1,0,0
Owl,Primitive,5,0,60,20,5,6,0,14.75,0,0,1
Owl,Primitive,5,0,60,20,172,520,3,8.0,0,0,1
Owl,Primitive,5,0,60,20,297,331,0,0.0,0,0,1
Owl,Primitive,5,0,60,20,187,361,3,7.666666666666667,1,0,0
Owl,Primitive,5,0,60,20,32,39,1,7.25,0,0,1
Owl,Primitive,5,0,60,20,132,320,3,8.666666666666666,1,0,0
Owl,Primitive,5,0,60,20,151,136,4,7.0,0,0,1
Owl,Primitive,5,0,60,20,311,682,0,0.0,1,0,0
Owl,Primitive,5,0,60,20,42,51,1,12.0,0,0,1
Owl,Primitive,5,0,60,20,186,427,1,10.0,0,0,1
Owl,Primitive,5,0,60,20,2,22,1,1.0,0,0,1
Owl,Primitive,5,0,60,20,135,377,2,9.0,0,0,1
Owl,Primitive,5,0,60,20,114,226,0,0.0,0,0,1
Owl,Primitive,5,0,60,20,420,657,2,4.5,1,0,0
Owl,Primitive,5,0,60,20,33,44,0,4.5,0,0,1
Owl,Primitive,5,0,60,20,132,267,1,1.0,1,0,0
Owl,Primitive,5,0,60,20,216,258,3,5.25,0,0,1
Owl,Primitive,5,0,60,20,3,39,1,2.0,0,0,1
Owl,Primitive,5,0,60,20,93,281,1,12.0,0,0,1
Owl,Primitive,5,0,60,20,165,340,6,9.833333333333334,0,0,1
Owl,Primitive,5,0,60,20,101,353,1,14.0,0,0,1
Owl,Primitive,5,0,60,20,236,651,1,10.0,1,0,0
Owl,Primitive,5,0,60,20,56,36,0,10.0,0,0,1
Owl,Primitive,5,0,60,20,116,306,2,7.0,0,0,1
Owl,Primitive,5,0,60,20,180,440,4,8.75,0,0,1
Owl,Primitive,5,0,60,20,236,576,4,14.5,1,0,0
Owl,Primitive,5,0,60,20,63,134,1,12.0,0,0,1
Owl,Primitive,5,0,60,20,132,325,2,11.0,1,0,0
Owl,Primitive,5,0,60,20,272,481,5,13.625,0,0,1
Owl,Primitive,5,0,60,20,45,180,0,0.0,0,0,1
Owl,Primitive,5,0,60,20,323,572,5,10.833333333333334,1,0,0
Owl,Primitive,5,0,60,20,358,613,2,8.8,1,0,0
Owl,Primitive,5,0,60,20,416,680,1,5.0,1,0,0
Owl,Primitive,5,0,60,20,139,258,1,3.0,0,0,1
Owl,Jerk_Primitive,5,0,60,20,187,627,3,6.666666666666667,1,0,0
Owl,Jerk_Primitive,5,0,60,20,200,430,2,6.4,1,0,0
Owl,Jerk_Primitive,5,0,60,20,246,331,2,9.285714285714286,0,0,1
Owl,Jerk_Primitive,5,0,60,20,192,527,3,12.666666666666666,1,0,0
Owl,Jerk_Primitive,5,0,60,20,57,91,3,9.714285714285714,0,0,1
Owl,Jerk_Primitive,5,0,60,20,99,281,1,9.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,164,336,0,9.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,275,630,5,12.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,167,333,1,12.714285714285714,1,0,0
Owl,Jerk_Primitive,5,0,60,20,82,212,3,5.0,0,0,1
Owl,Jerk_Primitive,5,0,60,20,99,268,1,10.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,73,191,1,11.0,0,0,1
Owl,Jerk_Primitive,5,0,60,20,95,205,1,2.0,0,0,1
Owl,Jerk_Primitive,5,0,60,20,99,266,1,5.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,234,470,5,9.166666666666666,0,0,1
Owl,Jerk_Primitive,5,0,60,20,188,569,3,13.25,1,0,0
Owl,Jerk_Primitive,5,0,60,20,142,176,4,9.5,0,0,1
Owl,Jerk_Primitive,5,0,60,20,188,583,1,18.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,215,394,3,16.5,1,0,0
Owl,Jerk_Primitive,5,0,60,20,253,498,5,14.555555555555555,1,0,0
Owl,Jerk_Primitive,5,0,60,20,201,163,0,14.555555555555555,1,0,0
Owl,Jerk_Primitive,5,0,60,20,97,208,0,0.0,0,0,1
Owl,Jerk_Primitive,5,0,60,20,45,129,0,0.0,0,0,1
Owl,Jerk_Primitive,5,0,60,20,99,285,0,0.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,251,571,4,14.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,86,155,0,14.0,0,0,1
Owl,Jerk_Primitive,5,0,60,20,268,515,3,10.333333333333334,1,0,0
Owl,Jerk_Primitive,5,0,60,20,167,287,4,10.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,199,335,4,12.5,1,0,0
Owl,Jerk_Primitive,5,0,60,20,166,440,2,12.5,1,0,0
Owl,Jerk_Primitive,5,0,60,20,152,227,1,9.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,167,375,4,10.8,1,0,0
Owl,Jerk_Primitive,5,0,60,20,200,459,1,10.666666666666666,1,0,0
Owl,Jerk_Primitive,5,0,60,20,38,71,0,10.666666666666666,0,0,1
Owl,Jerk_Primitive,5,0,60,20,136,357,0,0.0,0,0,1
Owl,Jerk_Primitive,5,0,60,20,188,572,2,11.5,1,0,0
Owl,Jerk_Primitive,5,0,60,20,212,473,3,9.2,1,0,0
Owl,Jerk_Primitive,5,0,60,20,108,285,0,0.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,164,336,0,0.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,250,614,4,10.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,166,346,4,10.444444444444445,1,0,0
Owl,Jerk_Primitive,5,0,60,20,99,268,3,15.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,306,509,4,9.25,1,0,0
Owl,Jerk_Primitive,5,0,60,20,39,32,2,9.833333333333334,0,0,1
Owl,Jerk_Primitive,5,0,60,20,189,464,5,9.166666666666666,1,0,0
Owl,Jerk_Primitive,5,0,60,20,252,600,6,9.666666666666666,1,0,0
Owl,Jerk_Primitive,5,0,60,20,201,231,0,9.666666666666666,1,0,0
Owl,Jerk_Primitive,5,0,60,20,204,200,0,0.0,0,0,1
Owl,Jerk_Primitive,5,0,60,20,189,597,3,10.75,1,0,0
Owl,Jerk_Primitive,5,0,60,20,50,85,0,10.75,0,0,1
Owl,Jerk_Primitive,5,0,60,20,99,216,0,0.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,251,641,3,12.75,1,0,0
Owl,Jerk_Primitive,5,0,60,20,201,343,0,12.75,1,0,0
Owl,Jerk_Primitive,5,0,60,20,251,468,3,11.571428571428571,1,0,0
Owl,Jerk_Primitive,5,0,60,20,99,216,0,0.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,84,266,4,16.5,0,0,1
Owl,Jerk_Primitive,5,0,60,20,149,474,3,3.333333333333333,0,0,1
Owl,Jerk_Primitive,5,0,60,20,99,216,0,0.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,164,339,2,11.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,338,561,2,17.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,55,30,0,17.0,0,0,1
Owl,Jerk_Primitive,5,0,60,20,58,192,1,8.0,0,0,1
Owl,MPC,5,0,60,20,208,578,5,8.857142857142858,1,0,0
Owl,MPC,5,0,60,20,174,243,1,11.125,1,0,0
Owl,MPC,5,0,60,20,225,292,2,7.0,1,0,0
Owl,MPC,5,0,60,20,160,348,2,10.25,0,0,1
Owl,MPC,5,0,60,20,209,460,2,5.0,1,0,0
Owl,MPC,5,0,60,20,224,503,5,4.285714285714286,0,0,1
Owl,MPC,5,0,60,20,108,310,1,26.0,1,0,0
Owl,MPC,5,0,60,20,174,365,1,17.5,1,0,0
Owl,MPC,5,0,60,20,207,420,1,19.666666666666668,1,0,0
Owl,MPC,5,0,60,20,173,307,1,15.0,1,0,0
Owl,MPC,5,0,60,20,107,201,0,0.0,0,0,1
Owl,MPC,5,0,60,20,349,504,2,7.5,1,0,0
Owl,MPC,5,0,60,20,174,380,3,16.0,1,0,0
Owl,MPC,5,0,60,20,208,284,0,16.0,1,0,0
Owl,MPC,5,0,60,20,174,371,3,14.75,1,0,0
Owl,MPC,5,0,60,20,108,261,2,11.0,1,0,0
