Method,Planner,Motion Profile,Map ID,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Initial position,Target position,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock,state machine
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(25, 25)","(25, 250)",13.7,345,1,3.7,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(25, 25)","(25, 475)",19.9,512,2,3.9,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(25, 25)","(250, 25)",8.0,274,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(25, 25)","(250, 250)",13.0,450,1,6.4,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(25, 25)","(250, 475)",28.3,759,4,6.775,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(25, 25)","(475, 25)",17.900000000000002,475,1,9.7,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(25, 25)","(475, 250)",25.3,779,3,8.733333333333334,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(25, 25)","(475, 475)",22.200000000000003,740,3,9.133333333333333,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(25, 250)","(25, 25)",10.0,322,1,6.300000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(25, 250)","(25, 475)",9.8,254,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(25, 250)","(250, 25)",16.900000000000002,464,2,6.1,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(25, 250)","(250, 250)",8.0,351,2,4.8,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(25, 250)","(250, 475)",11.9,424,2,5.6,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(25, 250)","(475, 25)",14.5,508,4,4.574999999999999,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(25, 250)","(475, 250)",16.1,584,4,6.700000000000001,0,0,1,0,0,3
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(25, 250)","(475, 475)",20.5,756,5,8.66,0,0,1,0,0,3
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(25, 475)","(25, 25)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(25, 475)","(25, 250)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(25, 475)","(250, 25)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(25, 475)","(250, 250)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(25, 475)","(250, 475)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(25, 475)","(475, 25)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(25, 475)","(475, 250)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(25, 475)","(475, 475)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(250, 25)","(25, 25)",10.0,276,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(250, 25)","(25, 250)",12.0,416,1,4.3,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(250, 25)","(25, 475)",21.4,630,1,2.1,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(250, 25)","(250, 250)",8.0,320,1,1.3,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(250, 25)","(250, 475)",15.9,575,3,7.633333333333334,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(250, 25)","(475, 25)",8.0,252,1,4.0,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(250, 25)","(475, 250)",11.9,399,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(250, 25)","(475, 475)",19.200000000000003,619,3,8.466666666666667,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(250, 250)","(25, 25)",10.0,425,1,4.3,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(250, 250)","(25, 250)",9.9,333,1,3.6,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(250, 250)","(25, 475)",13.6,416,1,11.8,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(250, 250)","(250, 25)",9.9,373,1,7.4,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(250, 250)","(250, 475)",6.7,271,3,2.6666666666666665,0,0,1,0,0,3
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(250, 250)","(475, 25)",12.0,429,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(250, 250)","(475, 250)",8.0,314,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(250, 250)","(475, 475)",14.7,419,4,9.325,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(250, 475)","(25, 25)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(250, 475)","(25, 250)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(250, 475)","(25, 475)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(250, 475)","(250, 25)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(250, 475)","(250, 250)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(250, 475)","(475, 25)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(250, 475)","(475, 250)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(250, 475)","(475, 475)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(475, 25)","(25, 25)",19.8,515,2,5.85,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(475, 25)","(25, 250)",17.1,653,2,2.6500000000000004,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(475, 25)","(25, 475)",26.200000000000003,877,7,6.1571428571428575,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(475, 25)","(250, 25)",10.0,299,1,4.3,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(475, 25)","(250, 250)",11.8,477,2,3.2,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(475, 25)","(250, 475)",16.2,616,2,8.0,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(475, 25)","(475, 250)",8.0,299,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(475, 25)","(475, 475)",15.7,499,2,3.35,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(475, 250)","(25, 25)",17.400000000000002,604,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(475, 250)","(25, 250)",17.8,581,3,7.333333333333333,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(475, 250)","(25, 475)",18.0,614,3,13.133333333333336,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(475, 250)","(250, 25)",10.0,433,1,2.2,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(475, 250)","(250, 250)",9.9,364,1,4.0,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(475, 250)","(250, 475)",13.1,458,4,7.45,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(475, 250)","(475, 25)",9.9,340,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(475, 250)","(475, 475)",12.0,300,2,6.050000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(475, 475)","(25, 25)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(475, 475)","(25, 250)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(475, 475)","(25, 475)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(475, 475)","(250, 25)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(475, 475)","(250, 250)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(475, 475)","(250, 475)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(475, 475)","(475, 25)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,20,40,0,"(475, 475)","(475, 250)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(25, 25)","(25, 250)",13.9,378,5,4.86,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(25, 25)","(25, 475)",19.4,604,3,6.3,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(25, 25)","(250, 25)",8.0,274,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(25, 25)","(250, 250)",11.9,425,2,3.5500000000000003,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(25, 25)","(250, 475)",21.5,694,3,5.300000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(25, 25)","(475, 25)",17.1,481,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(25, 25)","(475, 250)",21.5,703,3,10.7,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(25, 25)","(475, 475)",23.200000000000003,734,2,7.300000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(25, 250)","(25, 25)",10.0,322,3,6.666666666666667,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(25, 250)","(25, 475)",12.2,305,4,5.575,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(25, 250)","(250, 25)",11.0,473,2,8.3,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(25, 250)","(250, 250)",12.8,445,2,9.2,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(25, 250)","(250, 475)",16.8,477,4,10.95,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(25, 250)","(475, 25)",17.0,619,3,8.6,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(25, 250)","(475, 250)",18.8,624,5,7.6,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(25, 250)","(475, 475)",18.8,647,2,9.95,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(25, 475)","(25, 25)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(25, 475)","(25, 250)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(25, 475)","(250, 25)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(25, 475)","(250, 250)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(25, 475)","(250, 475)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(25, 475)","(475, 25)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(25, 475)","(475, 250)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(25, 475)","(475, 475)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(250, 25)","(25, 25)",10.0,276,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(250, 25)","(25, 250)",13.3,438,2,5.6000000000000005,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(250, 25)","(25, 475)",18.2,581,2,3.5,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(250, 25)","(250, 250)",8.0,320,1,2.0,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(250, 25)","(250, 475)",18.1,578,2,9.3,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(250, 25)","(475, 25)",8.0,251,1,2.9000000000000004,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(250, 25)","(475, 250)",11.9,399,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(250, 25)","(475, 475)",17.1,602,2,9.7,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(250, 250)","(25, 25)",10.0,425,2,4.2,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(250, 250)","(25, 250)",15.2,385,5,7.780000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(250, 250)","(25, 475)",15.4,414,3,5.800000000000001,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(250, 250)","(250, 25)",9.9,373,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(250, 250)","(250, 475)",8.0,277,2,5.050000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(250, 250)","(475, 25)",12.0,429,1,6.0,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(250, 250)","(475, 250)",8.0,314,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(250, 250)","(475, 475)",13.6,392,2,10.55,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(250, 475)","(25, 25)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(250, 475)","(25, 250)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(250, 475)","(25, 475)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(250, 475)","(250, 25)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(250, 475)","(250, 250)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(250, 475)","(475, 25)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(250, 475)","(475, 250)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(250, 475)","(475, 475)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(475, 25)","(25, 25)",20.4,572,3,5.766666666666667,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(475, 25)","(25, 250)",10.8,407,2,5.300000000000001,0,0,1,0,0,3
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(475, 25)","(25, 475)",25.4,744,4,6.700000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(475, 25)","(250, 25)",16.900000000000002,473,2,5.300000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(475, 25)","(250, 250)",11.3,422,2,4.2,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(475, 25)","(250, 475)",21.200000000000003,686,3,6.400000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(475, 25)","(475, 250)",9.7,341,1,4.6000000000000005,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(475, 25)","(475, 475)",24.200000000000003,603,3,5.7,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(475, 250)","(25, 25)",17.400000000000002,604,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(475, 250)","(25, 250)",21.4,601,2,12.400000000000002,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(475, 250)","(25, 475)",25.3,716,4,13.1,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(475, 250)","(250, 25)",10.0,433,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(475, 250)","(250, 250)",9.9,364,1,5.6000000000000005,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(475, 250)","(250, 475)",11.8,453,2,6.9,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(475, 250)","(475, 25)",7.300000000000001,289,4,2.375,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(475, 250)","(475, 475)",9.7,300,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(475, 475)","(25, 25)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(475, 475)","(25, 250)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(475, 475)","(25, 475)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(475, 475)","(250, 25)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(475, 475)","(250, 250)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(475, 475)","(250, 475)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(475, 475)","(475, 25)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,20,40,0,"(475, 475)","(475, 250)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(25, 25)","(25, 250)",8.0,252,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(25, 25)","(25, 475)",17.1,463,1,9.1,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(25, 25)","(250, 25)",8.0,274,1,1.3,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(25, 25)","(250, 250)",11.9,425,1,5.6000000000000005,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(25, 25)","(250, 475)",20.9,672,4,10.05,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(25, 25)","(475, 25)",8.9,315,1,2.2,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(25, 25)","(475, 250)",17.1,622,1,5.300000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(25, 25)","(475, 475)",23.200000000000003,734,1,10.0,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(25, 250)","(25, 25)",10.0,322,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(25, 250)","(25, 475)",11.1,293,1,7.800000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(25, 250)","(250, 25)",12.0,456,2,4.550000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(25, 250)","(250, 250)",11.3,401,1,6.1000000000000005,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(25, 250)","(250, 475)",16.400000000000002,492,3,7.533333333333334,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(25, 250)","(475, 25)",16.900000000000002,618,4,3.8,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(25, 250)","(475, 250)",15.1,584,2,6.95,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(25, 250)","(475, 475)",17.1,636,1,4.3,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(25, 475)","(25, 25)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(25, 475)","(25, 250)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(25, 475)","(250, 25)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(25, 475)","(250, 250)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(25, 475)","(250, 475)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(25, 475)","(475, 25)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(25, 475)","(475, 250)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(25, 475)","(475, 475)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(250, 25)","(25, 25)",10.0,276,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(250, 25)","(25, 250)",12.0,416,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(250, 25)","(25, 475)",24.8,680,8,5.5875,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(250, 25)","(250, 250)",12.7,449,4,7.475,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(250, 25)","(250, 475)",16.6,574,5,9.5,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(250, 25)","(475, 25)",8.0,252,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(250, 25)","(475, 250)",12.6,420,5,7.140000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(250, 25)","(475, 475)",18.3,623,5,10.88,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(250, 250)","(25, 25)",18.3,498,2,10.2,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(250, 250)","(25, 250)",9.9,333,1,6.800000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(250, 250)","(25, 475)",12.0,380,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(250, 250)","(250, 25)",10.5,416,4,6.1000000000000005,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(250, 250)","(250, 475)",8.0,277,1,2.7,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(250, 250)","(475, 25)",12.0,429,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(250, 250)","(475, 250)",8.0,314,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(250, 250)","(475, 475)",13.4,375,2,5.800000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(250, 475)","(25, 25)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(250, 475)","(25, 250)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(250, 475)","(25, 475)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(250, 475)","(250, 25)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(250, 475)","(250, 250)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(250, 475)","(475, 25)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(250, 475)","(475, 250)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(250, 475)","(475, 475)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(475, 25)","(25, 25)",19.8,515,1,4.0,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(475, 25)","(25, 250)",18.4,663,5,6.460000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(475, 25)","(25, 475)",38.5,863,10,10.77,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(475, 25)","(250, 25)",9.4,281,2,2.5,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(475, 25)","(250, 250)",14.7,521,4,7.1,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(475, 25)","(250, 475)",17.1,608,2,6.550000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(475, 25)","(475, 250)",8.0,299,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(475, 25)","(475, 475)",19.5,518,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(475, 250)","(25, 25)",25.0,769,4,10.525,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(475, 250)","(25, 250)",19.4,622,4,10.35,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(475, 250)","(25, 475)",17.3,644,1,2.1,0,1,0,0,0,3
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(475, 250)","(250, 25)",14.5,554,4,7.550000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(475, 250)","(250, 250)",9.9,364,2,6.1000000000000005,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(475, 250)","(250, 475)",14.0,465,2,6.2,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(475, 250)","(475, 25)",9.9,340,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(475, 250)","(475, 475)",9.7,300,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(475, 475)","(25, 25)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,10,0,20,40,0,"(475, 475)","(25, 250)",1.0,9,0,,0,0,0,0,1,2
